game_id,date,time,season,home_team,away_team,home_score,away_score,home_corners,away_corners,total_corners,goal_diff,total_goals,is_draw,home_win,away_win,attendance,venue,odds_details,odds_over_under,odds_data_quality,shootout,status_completed,status_state,status_description,status_detail,home_ht_score,away_ht_score,total_ht_goals,home_moneyline_odds,away_moneyline_odds,closing_moneyline_odds,closing_spread_odds,closing_total_odds,bookmaker,region,snapshot_date,home_price,draw_price,away_price
670620,2023-10-29,21:06,2023,TIJ,ATS,2,0,3,3,6,2,2,0,1,0,20333,Estadio Caliente,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
670619,2023-10-29,19:05,2023,SAN,JUA,5,1,5,3,8,4,6,0,1,0,9037,Estadio Corona,,,real,0,1,post,,,2.0,1.0,3.0,,,,,,,,,,,
670618,2023-10-29,12:00,2023,TOL,ASL,3,1,5,5,10,2,4,0,1,0,23924,Estadio Nemesio Díez Riega,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
670617,2023-10-28,21:10,2023,MTY,AME,0,3,1,3,4,-3,3,0,0,1,47177,Estadio BBVA,,,real,0,1,post,,,0.0,3.0,3.0,,,,,,,,,,,
670616,2023-10-28,19:00,2023,PAC,PUE,1,1,8,2,10,0,2,1,0,0,7876,Estadio Hidalgo,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
670615,2023-10-28,18:05,2023,GDL,UANL,0,4,9,1,10,-4,4,0,0,1,36801,Estadio Jalisco,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
670614,2023-10-28,17:00,2023,CAZ,LEO,1,0,0,0,0,1,1,0,1,0,11001,Estadio Banorte,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
670613,2023-10-27,21:00,2023,MAZ,QRO,3,0,0,0,0,3,3,0,1,0,9707,Estadio El Encanto,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670612,2023-10-27,19:00,2023,NEC,PUM,1,0,11,1,12,1,1,0,1,0,12201,Estadio Victoria,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670611,2023-10-25,21:06,2023,JUA,ASL,3,2,1,5,6,1,5,0,1,0,7091,Estadio Olímpico Benito Juárez,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
670526,2023-10-25,19:00,2023,MTY,TIJ,3,1,7,9,16,2,4,0,1,0,31921,Estadio BBVA,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
670608,2023-10-24,19:00,2023,LEO,ATS,1,1,8,7,15,0,2,1,0,0,24899,Estadio León,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
670606,2023-10-22,18:00,2023,ASL,NEC,4,0,5,7,12,4,4,0,1,0,14939,Estadio Libertad Financiera,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
670605,2023-10-22,12:00,2023,PUM,MTY,0,1,4,5,9,-1,1,0,0,1,26885,Estadio Olímpico Universitario,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670604,2023-10-21,21:10,2023,UANL,CAZ,2,1,5,7,12,1,3,0,1,0,41615,Estadio Universitario,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
670607,2023-10-21,19:06,2023,QRO,TIJ,1,0,0,0,0,1,1,0,1,0,7908,Estadio Corregidora,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670603,2023-10-21,19:00,2023,AME,SAN,4,3,3,5,8,1,7,0,1,0,39968,Estadio Banorte,,,real,0,1,post,,,3.0,2.0,5.0,,,,,,,,,,,
670602,2023-10-21,17:00,2023,LEO,TOL,1,0,8,5,13,1,1,0,1,0,20050,Estadio León,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
670601,2023-10-20,21:10,2023,PUE,GDL,0,2,8,2,10,-2,2,0,0,1,29026,Estadio Cuauhtémoc,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
670600,2023-10-20,19:06,2023,JUA,PAC,0,1,5,12,17,-1,1,0,0,1,12078,Estadio Olímpico Benito Juárez,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670599,2023-10-20,19:00,2023,ATS,MAZ,1,3,7,3,10,-2,4,0,0,1,13006,Estadio Jalisco,,,real,0,1,post,,,1.0,2.0,3.0,,,,,,,,,,,
670598,2023-10-08,21:00,2023,TIJ,ASL,2,1,4,6,10,1,3,0,1,0,18333,Estadio Caliente,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
670597,2023-10-08,19:05,2023,SAN,LEO,0,2,3,8,11,-2,2,0,0,1,7429,Estadio Corona,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
670596,2023-10-08,17:00,2023,NEC,PUE,1,2,4,4,8,-1,3,0,0,1,7463,Estadio Victoria,,,real,0,1,post,,,0.0,2.0,2.0,,,,,,,,,,,
670595,2023-10-08,12:00,2023,TOL,QRO,3,1,0,0,0,2,4,0,1,0,21941,Estadio Nemesio Díez Riega,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
670594,2023-10-07,21:10,2023,CAZ,PUM,1,4,13,3,16,-3,5,0,0,1,28878,Estadio Banorte,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
670593,2023-10-07,19:00,2023,PAC,UANL,1,1,5,2,7,0,2,1,0,0,7483,Estadio Hidalgo,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
670592,2023-10-07,19:00,2023,GDL,ATS,4,1,4,9,13,3,5,0,1,0,38972,Estadio Akron,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
670591,2023-10-07,17:00,2023,MTY,JUA,3,1,3,4,7,2,4,0,1,0,34921,Estadio BBVA,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
670590,2023-10-06,21:00,2023,MAZ,AME,1,2,1,9,10,-1,3,0,0,1,18000,Estadio El Encanto,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
670610,2023-10-04,21:10,2023,SAN,TIJ,2,1,6,6,12,1,3,0,1,0,7038,Estadio Corona,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
670589,2023-10-04,21:00,2023,UANL,TOL,2,2,8,0,8,0,4,1,0,0,37117,Estadio Universitario,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
670588,2023-10-04,19:00,2023,PUM,QRO,4,0,0,0,0,4,4,0,1,0,8074,Estadio Olímpico Universitario,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
670587,2023-10-04,19:00,2023,NEC,CAZ,1,3,3,7,10,-2,4,0,0,1,10923,Estadio Victoria,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
670586,2023-10-03,21:00,2023,AME,PAC,4,0,4,3,7,4,4,0,1,0,30479,Estadio Banorte,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
670585,2023-10-03,19:00,2023,PUE,MTY,1,1,2,8,10,0,2,1,0,0,10263,Estadio Cuauhtémoc,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
670583,2023-10-01,17:20,2023,TOL,GDL,1,1,3,5,8,0,2,1,0,0,27273,Estadio Nemesio Díez Riega,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670579,2023-09-30,19:06,2023,MAZ,UANL,2,3,5,2,7,-1,5,0,0,1,13503,Estadio El Encanto,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
670582,2023-09-30,18:40,2023,AME,PUM,1,0,5,5,10,1,1,0,1,0,62707,Estadio Banorte,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670580,2023-09-30,17:00,2023,PAC,NEC,1,1,6,3,9,0,2,1,0,0,8193,Estadio Hidalgo,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
670578,2023-09-29,21:10,2023,TIJ,JUA,5,1,8,3,11,4,6,0,1,0,17333,Estadio Caliente,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
670584,2023-09-29,21:00,2023,ASL,CAZ,1,2,6,4,10,-1,3,0,0,1,21180,Estadio Libertad Financiera,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670577,2023-09-29,19:00,2023,QRO,LEO,1,1,0,0,0,0,2,1,0,0,11179,Estadio Corregidora,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
670576,2023-09-28,20:00,2023,ATS,PUE,2,3,10,1,11,-1,5,0,0,1,16390,Estadio Jalisco,,,real,0,1,post,,,1.0,2.0,3.0,,,,,,,,,,,
670609,2023-09-26,19:05,2023,GDL,MAZ,1,3,10,4,14,-2,4,0,0,1,23581,Estadio Akron,,,real,0,1,post,,,0.0,2.0,2.0,,,,,,,,,,,
670575,2023-09-24,20:05,2023,SAN,NEC,2,5,15,4,19,-3,7,0,0,1,10038,Estadio Corona,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
670574,2023-09-24,16:00,2023,CAZ,QRO,1,3,0,0,0,-2,4,0,0,1,23790,Estadio Banorte,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
670573,2023-09-24,12:00,2023,TOL,AME,1,1,4,4,8,0,2,1,0,0,27273,Estadio Nemesio Díez Riega,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
670572,2023-09-23,21:05,2023,UANL,MTY,3,0,5,4,9,3,3,0,1,0,41615,Estadio Universitario,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
670571,2023-09-23,19:00,2023,LEO,TIJ,1,0,3,6,9,1,1,0,1,0,16428,Estadio León,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670570,2023-09-23,19:00,2023,GDL,PAC,0,0,10,2,12,0,0,1,0,0,31370,Estadio Akron,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670569,2023-09-22,21:10,2023,PUE,PUM,0,2,7,2,9,-2,2,0,0,1,20696,Estadio Cuauhtémoc,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
670568,2023-09-22,19:00,2023,JUA,ATS,1,2,9,1,10,-1,3,0,0,1,13802,Estadio Olímpico Benito Juárez,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
670567,2023-09-22,19:00,2023,ASL,MAZ,3,2,7,6,13,1,5,0,1,0,14381,Estadio Libertad Financiera,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
670511,2023-09-20,20:06,2023,QRO,AME,1,2,0,0,0,-1,3,0,0,1,31296,Estadio Corregidora,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
670566,2023-09-18,21:00,2023,PAC,SAN,3,2,5,5,10,1,5,0,1,0,4673,Estadio Hidalgo,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
670565,2023-09-17,19:00,2023,ATS,UANL,2,0,3,5,8,2,2,0,1,0,15413,Estadio Jalisco,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
670564,2023-09-17,17:00,2023,QRO,PUE,1,1,0,0,0,0,2,1,0,0,8380,Estadio Corregidora,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
670563,2023-09-17,12:00,2023,PUM,ASL,3,2,11,3,14,1,5,0,1,0,14186,Estadio Olímpico Universitario,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
670561,2023-09-16,21:10,2023,AME,GDL,4,0,4,6,10,4,4,0,1,0,62514,Estadio Banorte,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
670560,2023-09-16,19:00,2023,MTY,LEO,3,1,7,4,11,2,4,0,1,0,41807,Estadio BBVA,,,real,0,1,post,,,2.0,1.0,3.0,,,,,,,,,,,
670562,2023-09-16,17:00,2023,NEC,JUA,1,1,3,4,7,0,2,1,0,0,7195,Estadio Victoria,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
670559,2023-09-15,21:00,2023,TIJ,TOL,2,1,7,5,12,1,3,0,1,0,18633,Estadio Caliente,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
670558,2023-09-15,18:50,2023,MAZ,CAZ,2,2,4,3,7,0,4,1,0,0,11002,Estadio El Encanto,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
670549,2023-09-03,20:00,2023,ASL,ATS,2,0,2,6,8,2,2,0,1,0,18313,Estadio Libertad Financiera,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
670553,2023-09-03,17:05,2023,GDL,MTY,1,2,5,8,13,-1,3,0,0,1,37738,Estadio Akron,,,real,0,1,post,,,0.0,2.0,2.0,,,,,,,,,,,
670557,2023-09-03,12:00,2023,TOL,PAC,5,0,6,5,11,5,5,0,1,0,23711,Estadio Nemesio Díez Riega,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
670556,2023-09-02,21:10,2023,CAZ,AME,2,3,9,2,11,-1,5,0,0,1,36500,Estadio Banorte,,,real,0,1,post,,,1.0,3.0,4.0,,,,,,,,,,,
670555,2023-09-02,19:05,2023,UANL,QRO,5,0,0,0,0,5,5,0,1,0,40273,Estadio Universitario,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
670554,2023-09-02,19:00,2023,SAN,PUM,2,1,5,7,12,1,3,0,1,0,14908,Estadio Corona,,,real,0,1,post,,,2.0,1.0,3.0,,,,,,,,,,,
670552,2023-09-02,17:00,2023,LEO,NEC,1,1,9,0,9,0,2,1,0,0,17426,Estadio León,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
670551,2023-09-01,21:10,2023,PUE,TIJ,3,0,1,6,7,3,3,0,1,0,7700,Estadio Cuauhtémoc,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
670550,2023-09-01,19:06,2023,JUA,MAZ,3,1,5,3,8,2,4,0,1,0,11066,Estadio Olímpico Benito Juárez,,,real,0,1,post,,,2.0,1.0,3.0,,,,,,,,,,,
670538,2023-08-30,21:00,2023,UANL,SAN,3,2,5,4,9,1,5,0,1,0,39134,Estadio Universitario,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
670537,2023-08-30,19:06,2023,QRO,ATS,1,2,0,0,0,-1,3,0,0,1,9140,Estadio Corregidora,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
670539,2023-08-30,19:00,2023,TOL,MTY,1,0,4,4,8,1,1,0,1,0,22432,Estadio Nemesio Díez Riega,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
670548,2023-08-28,21:10,2023,PAC,ASL,0,2,6,3,9,-2,2,0,0,1,8595,Estadio Hidalgo,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670547,2023-08-27,20:05,2023,MTY,CAZ,1,2,9,4,13,-1,3,0,0,1,42313,Estadio BBVA,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
670546,2023-08-27,18:05,2023,PUM,UANL,2,1,2,2,4,1,3,0,1,0,17580,Estadio Olímpico Universitario,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670545,2023-08-27,16:00,2023,NEC,QRO,0,1,0,0,0,-1,1,0,0,1,7289,Estadio Victoria,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670544,2023-08-26,21:05,2023,SAN,GDL,2,1,6,4,10,1,3,0,1,0,16176,Estadio Corona,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670543,2023-08-26,19:00,2023,AME,LEO,1,1,3,1,4,0,2,1,0,0,30701,Estadio Banorte,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670542,2023-08-26,17:00,2023,ATS,TOL,0,0,7,4,11,0,0,1,0,0,15657,Estadio Jalisco,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670541,2023-08-25,21:10,2023,TIJ,MAZ,1,1,6,0,6,0,2,1,0,0,18333,Estadio Caliente,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
670540,2023-08-25,19:00,2023,PUE,JUA,1,0,4,8,12,1,1,0,1,0,7806,Estadio Cuauhtémoc,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
670532,2023-08-23,21:00,2023,ASL,LEO,3,0,3,2,5,3,3,0,1,0,12277,Estadio Libertad Financiera,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
670536,2023-08-23,19:06,2023,PAC,CAZ,1,0,4,7,11,1,1,0,1,0,8242,Estadio Hidalgo,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670531,2023-08-23,19:00,2023,AME,NEC,3,2,13,2,15,1,5,0,1,0,19085,Estadio Banorte,,,real,0,1,post,,,2.0,1.0,3.0,,,,,,,,,,,
670533,2023-08-22,21:06,2023,JUA,PUM,4,1,4,5,9,3,5,0,1,0,10430,Estadio Olímpico Benito Juárez,,,real,0,1,post,,,3.0,0.0,3.0,,,,,,,,,,,
670535,2023-08-22,19:00,2023,MAZ,PUE,1,0,3,6,9,1,1,0,1,0,7429,Estadio El Encanto,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670534,2023-08-22,19:00,2023,GDL,TIJ,1,0,11,2,13,1,1,0,1,0,27547,Estadio Akron,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670527,2023-08-20,21:10,2023,NEC,UANL,0,3,7,5,12,-3,3,0,0,1,13585,Estadio Victoria,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
670522,2023-08-20,21:10,2023,AME,ATS,1,1,5,3,8,0,2,1,0,0,17046,Estadio Banorte,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
670530,2023-08-20,19:06,2023,QRO,PAC,1,1,0,0,0,0,2,1,0,0,6486,Estadio Corregidora,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
670523,2023-08-20,17:00,2023,CAZ,SAN,2,2,4,3,7,0,4,1,0,0,11053,Estadio Banorte,,,real,0,1,post,,,2.0,1.0,3.0,,,,,,,,,,,
670524,2023-08-18,21:10,2023,JUA,GDL,1,1,3,3,6,0,2,1,0,0,14976,Estadio Olímpico Benito Juárez,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
670528,2023-08-18,21:06,2023,PUE,ASL,1,2,4,5,9,-1,3,0,0,1,8700,Estadio Cuauhtémoc,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
670529,2023-08-18,21:00,2023,PUM,TOL,1,1,8,3,11,0,2,1,0,0,16970,Estadio Olímpico Universitario,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
670525,2023-08-18,19:06,2023,LEO,MAZ,2,1,4,5,9,1,3,0,1,0,23703,Estadio León,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
670521,2023-07-16,20:15,2023,PAC,PUM,1,1,15,2,17,0,2,1,0,0,9396,Estadio Hidalgo,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
670520,2023-07-16,12:00,2023,TOL,JUA,2,4,5,5,10,-2,6,0,0,1,22931,Estadio Nemesio Díez Riega,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
670519,2023-07-15,21:05,2023,UANL,LEO,1,0,3,5,8,1,1,0,1,0,41615,Estadio Universitario,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
670518,2023-07-15,19:00,2023,AME,PUE,3,0,4,5,9,3,3,0,1,0,32294,Estadio Banorte,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
670517,2023-07-15,17:00,2023,ASL,QRO,4,1,0,0,0,3,5,0,1,0,12310,Estadio Libertad Financiera,,,real,0,1,post,,,2.0,1.0,3.0,,,,,,,,,,,
670516,2023-07-14,21:10,2023,TIJ,CAZ,2,1,7,1,8,1,3,0,1,0,28333,Estadio Caliente,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
670515,2023-07-14,19:00,2023,MAZ,MTY,0,3,2,8,10,-3,3,0,0,1,11462,Estadio El Encanto,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670514,2023-07-13,21:00,2023,GDL,NEC,2,0,5,4,9,2,2,0,1,0,34418,Estadio Akron,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
670513,2023-07-13,19:05,2023,SAN,ATS,0,0,2,4,6,0,0,1,0,0,13199,Estadio Corona,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670512,2023-07-10,20:00,2023,LEO,PAC,4,0,11,4,15,4,4,0,1,0,15015,Estadio León,,,real,0,1,post,,,3.0,0.0,3.0,,,,,,,,,,,
670507,2023-07-09,19:00,2023,MTY,ATS,1,0,0,6,6,1,1,0,1,0,38156,Estadio BBVA,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
670509,2023-07-09,12:00,2023,PUM,MAZ,0,0,11,3,14,0,0,1,0,0,20844,Estadio Olímpico Universitario,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670505,2023-07-08,18:06,2023,JUA,UANL,1,1,4,11,15,0,2,1,0,0,9663,Estadio Olímpico Benito Juárez,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
670506,2023-07-08,18:05,2023,GDL,ASL,3,1,4,4,8,2,4,0,1,0,34711,Estadio Akron,,,real,0,1,post,,,2.0,1.0,3.0,,,,,,,,,,,
670508,2023-07-08,17:50,2023,CAZ,TOL,0,2,3,4,7,-2,2,0,0,1,15936,Estadio Banorte,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
670510,2023-07-07,21:00,2023,NEC,TIJ,1,1,6,11,17,0,2,1,0,0,13028,Estadio Victoria,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670504,2023-07-07,19:00,2023,PUE,SAN,2,3,8,5,13,-1,5,0,0,1,11526,Estadio Cuauhtémoc,,,real,0,1,post,,,2.0,2.0,4.0,,,,,,,,,,,
670503,2023-07-03,20:00,2023,LEO,GDL,1,2,16,7,23,-1,3,0,0,1,24120,Estadio León,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
670502,2023-07-02,19:05,2023,SAN,QRO,0,2,0,8,8,-2,2,0,0,1,12433,Estadio Corona,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670501,2023-07-02,12:00,2023,TOL,NEC,0,0,5,4,9,0,0,1,0,0,23011,Estadio Nemesio Díez Riega,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670500,2023-07-01,21:10,2023,ATS,CAZ,2,0,8,4,12,2,2,0,1,0,20169,Estadio Jalisco,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
670499,2023-07-01,19:00,2023,UANL,PUE,1,1,6,3,9,0,2,1,0,0,41615,Estadio Universitario,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
670498,2023-07-01,17:00,2023,ASL,MTY,1,1,5,2,7,0,2,1,0,0,14494,Estadio Libertad Financiera,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
670649,2023-06-30,21:10,2023,TIJ,PUM,2,3,5,6,11,-1,5,0,0,1,26333,Estadio Caliente,,,real,0,1,post,,,1.0,1.0,2.0,,,,,,,,,,,
670650,2023-06-30,19:00,2023,MAZ,PAC,1,1,2,9,11,0,2,1,0,0,8479,Estadio El Encanto,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
670648,2023-06-30,19:00,2023,AME,JUA,1,2,10,2,12,-1,3,0,0,1,13391,Estadio Banorte,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
669279,2023-05-28,19:35,2023,GDL,UANL,2,3,5,12,17,-1,5,0,0,1,42182,Estadio Akron,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
669278,2023-05-25,20:00,2023,UANL,GDL,0,0,2,2,4,0,0,1,0,0,41615,Estadio Universitario,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
668994,2023-05-21,20:00,2023,AME,GDL,1,3,4,2,6,-2,4,0,0,1,67501,Estadio Banorte,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
668995,2023-05-20,19:06,2023,MTY,UANL,0,1,4,4,8,-1,1,0,0,1,52839,Estadio BBVA,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
668992,2023-05-18,20:10,2023,GDL,AME,0,1,8,7,15,-1,1,0,0,1,42195,Estadio Akron,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
668993,2023-05-17,21:00,2023,UANL,MTY,1,1,4,5,9,0,2,1,0,0,41615,Estadio Universitario,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
668826,2023-05-14,19:05,2023,GDL,ATS,1,0,3,4,7,1,1,0,1,0,40956,Estadio Akron,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
668824,2023-05-14,12:00,2023,TOL,UANL,3,1,2,3,5,2,4,0,1,0,27253,Estadio Nemesio Díez Riega,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
668825,2023-05-13,21:16,2023,AME,ASL,1,2,10,4,14,-1,3,0,0,1,47686,Estadio Banorte,,,real,0,1,post,,,0.0,2.0,2.0,,,,,,,,,,,
668823,2023-05-13,19:06,2023,MTY,SAN,2,0,2,6,8,2,2,0,1,0,45322,Estadio BBVA,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
668828,2023-05-11,21:10,2023,UANL,TOL,4,1,1,5,6,3,5,0,1,0,34490,Estadio Universitario,,,real,0,1,post,,,3.0,1.0,4.0,,,,,,,,,,,
668827,2023-05-11,19:00,2023,ATS,GDL,1,0,4,10,14,1,1,0,1,0,25592,Estadio Jalisco,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
668830,2023-05-10,21:10,2023,ASL,AME,1,3,2,5,7,-2,4,0,0,1,21823,Estadio Libertad Financiera,,,real,0,1,post,,,1.0,3.0,4.0,,,,,,,,,,,
668829,2023-05-10,19:00,2023,SAN,MTY,0,0,6,5,11,0,0,1,0,0,17818,Estadio Corona,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
668703,2023-05-07,21:10,2023,UANL,PUE,1,0,3,6,9,1,1,0,1,0,31233,Estadio Universitario,,,real,0,1,post,,,0.0,0.0,0.0,,,,,,,,,,,
668700,2023-05-07,19:06,2023,LEO,ASL,1,3,12,4,16,-2,4,0,0,1,22335,Estadio León,,,real,0,1,post,,,1.0,3.0,4.0,,,,,,,,,,,
668702,2023-05-06,19:10,2023,PAC,SAN,4,4,7,2,9,0,8,1,0,0,12142,Estadio Hidalgo,,,real,0,1,post,,,3.0,2.0,5.0,,,,,,,,,,,
668701,2023-05-06,17:00,2023,CAZ,ATS,0,1,5,4,9,-1,1,0,0,1,49826,Estadio Banorte,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
657724,2023-04-30,19:05,2023,LEO,UANL,3,0,4,6,10,3,3,0,1,0,24163,Estadio León,,,real,0,1,post,,,2.0,0.0,2.0,,,,,,,,,,,
657723,2023-04-30,17:00,2023,QRO,PAC,0,1,6,3,9,-1,1,0,0,1,17590,Estadio Corregidora,,,real,0,1,post,,,0.0,1.0,1.0,,,,,,,,,,,
657722,2023-04-30,12:00,2023,TOL,NEC,3,0,2,3,5,3,3,0,1,0,27273,Estadio Nemesio Díez Riega,,,real,0,1,post,,,1.0,0.0,1.0,,,,,,,,,,,
